iter	RMSE
12258	10.68872211
12259	10.68520076
12260	10.68510629
12261	10.67932041
12262	10.67930958
12263	10.67928792
12264	10.67928693
12265	10.678546
12266	10.67848495
12267	10.67848495
12268	10.67460217
12269	10.6715777
12270	10.67124762
12271	10.67104168
12272	10.67103725
12273	10.67102986
12274	10.67103035
12275	10.67102986
12276	10.67102
12277	10.67101902
12278	10.67018241
12279	10.67018094
12280	10.67016123
12281	10.67016172
12282	10.67015137
12283	10.67014891
12284	10.67001686
12285	10.66997744
12286	10.66997547
12287	10.66986017
12288	10.66985278
12289	10.66985032
12290	10.66984884
12291	10.66984834
12292	10.66983208
12293	10.66983061
12294	10.66906881
12295	10.66683928
12296	10.66683928
12297	10.66681661
12298	10.66418976
12299	10.66418927
12300	10.66418582
12301	10.66418434
12302	10.6632831
12303	10.66326732
12304	10.66322689
12305	10.66318351
12306	10.66316872
12307	10.66316083
12308	10.66308687
12309	10.66308588
12310	10.66306961
12311	10.66306961
12312	10.6630632
12313	10.66306025
12314	10.66306123
12315	10.6618532
12316	10.66180684
12317	10.66180684
12318	10.66180191
12319	10.66179895
12320	10.66179402
12321	10.66179452
12322	10.65868798
12323	10.65657469
12324	10.6565737
12325	10.65657074
12326	10.65656828
12327	10.65656877
12328	10.65656729
12329	10.65656088
12330	10.6442615
12331	10.64424372
12332	10.64423878
12333	10.64423483
12334	10.64423581
12335	10.64423236
12336	10.64422989
12337	10.64422692
12338	10.64422445
12339	10.64414098
12340	10.63934389
12341	10.63464846
12342	10.63414222
12343	10.63413282
12344	10.63140888
12345	10.63137031
12346	10.63136339
12347	10.63135251
12348	10.63134558
12349	10.63134163
12350	10.63132531
12351	10.63131492
12352	10.62889496
12353	10.62888408
12354	10.62887814
12355	10.62865852
12356	10.62865407
12357	10.62865209
12358	10.62864912
12359	10.62864418
12360	10.62828605
12361	10.62828011
12362	10.62827616
12363	10.62826972
12364	10.62826033
12365	10.62825538
12366	10.62825043
12367	10.62825093
12368	10.62824549
12369	10.62824351
12370	10.62824103
12371	10.62823708
12372	10.62823164
12373	10.62823065
12374	10.62822669
12375	10.62822372
12376	10.62807384
12377	10.62807384
12378	10.62806741
12379	10.62800409
12380	10.62799617
12381	10.62798875
12382	10.62798826
12383	10.62798677
12384	10.62759202
12385	10.6275005
12386	10.62749753
12387	10.62749654
12388	10.62749357
12389	10.62749258
12390	10.62749159
12391	10.62747131
12392	10.62746834
12393	10.62746438
12394	10.6274629
12395	10.62746092
12396	10.62745993
12397	10.62745894
12398	10.62745548
12399	10.627454
12400	10.62744608
12401	10.62743619
12402	10.6274352
12403	10.62743223
12404	10.62742629
12405	10.62741046
12406	10.6274065
12407	10.62739958
12408	10.62739711
12409	10.62739315
12410	10.62738523
12411	10.62737732
12412	10.62737484
12413	10.62737435
12414	10.62737286
12415	10.62736891
12416	10.62731647
12417	10.62730954
12418	10.62730954
12419	10.62730657
12420	10.62729965
12421	10.62697314
12422	10.62696967
12423	10.62696275
12424	10.62696126
12425	10.62225936
12426	10.62065563
12427	10.62050564
12428	10.61745685
12429	10.61745041
12430	10.61713498
12431	10.61713399
12432	10.61712161
12433	10.61701119
12434	10.61698296
12435	10.61698296
12436	10.61627829
12437	10.61424769
12438	10.61423035
12439	10.61419766
12440	10.61419667
12441	10.61417141
12442	10.61417091
12443	10.61408275
12444	10.61407333
12445	10.61405154
12446	10.61404411
12447	10.61403817
12448	10.61403321
12449	10.61402727
12450	10.61354382
12451	10.61354382
12452	10.61354283
12453	10.6134071
12454	10.61340512
12455	10.61340413
12456	10.61340512
12457	10.61340165
12458	10.61340017
12459	10.61339918
12460	10.61339422
12461	10.61339472
12462	10.61339076
12463	10.61299892
12464	10.61299991
12465	10.61299892
12466	10.61299694
12467	10.61299595
12468	10.61299496
12469	10.61299446
12470	10.6110762
12471	10.61107521
12472	10.61107323
12473	10.61107373
12474	10.61107273
12475	10.61105292
12476	10.61090576
12477	10.61087752
12478	10.61087702
12479	10.61087752
12480	10.61076752
12481	10.61076852
12482	10.61076505
12483	10.61076554
12484	10.61076406
12485	10.6107487
12486	10.6107487
12487	10.6107477
12488	10.6107482
12489	10.61074721
12490	10.60769462
12491	10.60769313
12492	10.60769065
12493	10.60768124
12494	10.60766587
12495	10.6076624
12496	10.60766141
12497	10.60766042
12498	10.60765844
12499	10.60765745
12500	10.60765646
12501	10.60765596
12502	10.60765497
12503	10.60765249
12504	10.60712414
12505	10.60710283
12506	10.60707755
12507	10.60706615
12508	10.60706467
12509	10.60704534
12510	10.60704286
12511	10.60702501
12512	10.60700816
12513	10.60700717
12514	10.60699131
12515	10.60699081
12516	10.60699032
12517	10.60698982
12518	10.60698933
12519	10.60698883
12520	10.60697396
12521	10.60697247
12522	10.60697148
12523	10.60697049
12524	10.60695661
12525	10.60694472
12526	10.60694373
12527	10.60692787
12528	10.60691498
12529	10.60690209
12530	10.6068892
12531	10.60688474
12532	10.60633554
12533	10.60633405
12534	10.60633108
12535	10.60606737
12536	10.60606737
12537	10.60606142
12538	10.60605795
12539	10.60600392
12540	10.60598409
12541	10.60598062
12542	10.60533173
12543	10.60533024
12544	10.60533074
12545	10.60531686
12546	10.60531636
12547	10.6053114
12548	10.60527621
12549	10.60527472
12550	10.60527323
12551	10.60471403
12552	10.60429461
12553	10.60429213
12554	10.60402787
12555	10.60396243
12556	10.60394557
12557	10.60168946
12558	10.60164482
12559	10.59734446
12560	10.59672778
12561	10.59649311
12562	10.59624305
12563	10.59568436
12564	10.59568337
12565	10.59565012
12566	10.59307957
12567	10.59274357
12568	10.58932634
12569	10.58932486
12570	10.58929854
12571	10.58918932
12572	10.58916548
12573	10.58907413
12574	10.58903044
12575	10.5844468
12576	10.5832586
12577	10.58222776
12578	10.58146512
12579	10.57453974
12580	10.57434982
12581	10.56905298
12582	10.56861225
12583	10.56777848
12584	10.56587739
12585	10.5655868
12586	10.56395455
12587	10.56390777
12588	10.56338122
12589	10.56308906
12590	10.56282328
12591	10.56214087
12592	10.55960249
12593	10.55733342
12594	10.55705554
12595	10.55673582
12596	10.5566646
12597	10.55611926
12598	10.55602612
12599	10.54670503
12600	10.54617912
12601	10.5459493
12602	10.5459134
12603	10.54591241
12604	10.54591091
12605	10.54413252
12606	10.54330829
12607	10.54304251
12608	10.54300162
12609	10.54298915
12610	10.54298167
12611	10.54285401
12612	10.54282609
12613	10.54249297
12614	10.54236331
12615	10.54105366
12616	10.54093895
12617	10.53965107
12618	10.53960817
12619	10.53907142
12620	10.53900408
12621	10.53876263
12622	10.53875116
12623	10.53812107
12624	10.53807567
12625	10.53806869
12626	10.53805821
12627	10.53743457
12628	10.53740813
12629	10.53662977
12630	10.53660981
12631	10.53653746
12632	10.53652649
12633	10.53614377
12634	10.53601204
12635	10.53487726
12636	10.53469162
12637	10.53407576
12638	10.53402386
12639	10.53402236
12640	10.53401687
12641	10.53401188
12642	10.52960301
12643	10.52958004
12644	10.52956606
12645	10.52956556
12646	10.52950964
12647	10.52949416
12648	10.52948318
12649	10.52947669
12650	10.52295676
12651	10.52295726
12652	10.52295776
12653	10.52295726
12654	10.52295826
12655	10.52295227
12656	10.52295127
12657	10.52295127
12658	10.52295077
12659	10.52292279
12660	10.52292229
12661	10.52292129
12662	10.52291929
12663	10.52292029
12664	10.52289581
12665	10.52288632
12666	10.52288632
12667	10.52288482
12668	10.52288482
12669	10.52288432
12670	10.52288332
12671	10.52288232
12672	10.52287832
12673	10.52287333
12674	10.52287133
12675	10.52284535
12676	10.52283536
12677	10.52283086
12678	10.52280938
12679	10.52280638
12680	10.52280038
12681	10.5227749
12682	10.52276991
12683	10.52276141
12684	10.52276191
12685	10.52275392
12686	10.52274443
12687	10.52273693
12688	10.52272444
12689	10.52271395
12690	10.52270645
12691	10.52270246
12692	10.52269546
12693	10.52269346
12694	10.52268697
12695	10.52260253
12696	10.52259254
12697	10.52257955
12698	10.52257555
12699	10.52257205
12700	10.52256956
12701	10.52256006
12702	10.52253058
12703	10.52252809
12704	10.52249761
12705	10.52249211
12706	10.52245714
12707	10.52245564
12708	10.52244914
12709	10.52240368
12710	10.52220332
12711	10.52219932
12712	10.52169716
12713	10.52167118
12714	10.52166718
12715	10.52166269
12716	10.52166119
12717	10.52165619
12718	10.52165569
12719	10.5216457
12720	10.52083719
12721	10.52068478
12722	10.5206398
12723	10.52062531
12724	10.52059083
12725	10.52058433
12726	10.51839631
12727	10.51768103
12728	10.51760455
12729	10.51658327
12730	10.5164363
12731	10.5164263
12732	10.51625732
12733	10.51558339
12734	10.51526241
12735	10.51520392
12736	10.51520042
12737	10.51517742
12738	10.51517242
12739	10.51516642
12740	10.51516392
12741	10.49140739
12742	10.49063665
12743	10.48690942
12744	10.48689538
12745	10.48686079
12746	10.48684475
12747	10.48681717
12748	10.48680013
12749	10.48500219
12750	10.48497411
12751	10.48029579
12752	10.47998527
12753	10.47997975
12754	10.47994112
12755	10.47970032
12756	10.4796938
12757	10.47968929
12758	10.47967474
12759	10.4796627
12760	10.47965066
12761	10.47964062
12762	10.47962457
12763	10.47959196
12764	10.47958745
12765	10.47955935
12766	10.47954129
12767	10.47951821
12768	10.47951721
12769	10.47950366
12770	10.47940584
12771	10.47940383
12772	10.47940182
12773	10.47939982
12774	10.47939982
12775	10.4793938
12776	10.47937222
12777	10.47884443
12778	10.47883088
12779	10.47882787
12780	10.47882587
12781	10.47882687
12782	10.47882336
12783	10.47882185
12784	10.47881784
12785	10.47880981
12786	10.47881031
12787	10.47041171
12788	10.47000398
12789	10.46973282
12790	10.46972077
12791	10.46971675
12792	10.46970822
12793	10.46969867
12794	10.45051589
12795	10.45047413
12796	10.45045351
12797	10.45042231
12798	10.45022712
12799	10.45020599
12800	10.45018536
12801	10.44873334
12802	10.44814512
12803	10.44813758
12804	10.44810286
12805	10.44785126
12806	10.44784522
12807	10.44784019
12808	10.44772546
12809	10.44581207
12810	10.44575772
12811	10.44572551
12812	10.44546177
12813	10.44432823
12814	10.44297407
12815	10.44280491
12816	10.44267301
12817	10.44199786
12818	10.44194247
12819	10.43352024
12820	10.43350714
12821	10.43321034
12822	10.43319976
12823	10.4331927
12824	10.43318262
12825	10.4328198
12826	10.43015972
12827	10.41776161
12828	10.41695816
12829	10.41693394
12830	10.4169304
12831	10.41692586
12832	10.41692233
12833	10.41692182
12834	10.41691425
12835	10.41691274
12836	10.41691274
12837	10.41691122
12838	10.41685116
12839	10.41674013
12840	10.41674013
12841	10.4167366
12842	10.41672751
12843	10.416726
12844	10.416726
12845	10.41671893
12846	10.41670833
12847	10.41670581
12848	10.41670228
12849	10.41670076
12850	10.41669168
12851	10.41668613
12852	10.41668461
12853	10.4166836
12854	10.41668259
12855	10.41668057
12856	10.41667755
12857	10.41667553
12858	10.41667603
12859	10.41667654
12860	10.41667452
12861	10.416673
12862	10.41667048
12863	10.41666947
12864	10.41666846
12865	10.41666745
12866	10.41665736
12867	10.41665685
12868	10.41665635
12869	10.41663818
12870	10.41663818
12871	10.41663515
12872	10.41663616
12873	10.41663263
12874	10.41662556
12875	10.41624096
12876	10.41621472
12877	10.4162132
12878	10.41611427
12879	10.41610115
12880	10.41609257
12881	10.41608349
12882	10.41562719
12883	10.41562517
12884	10.41562517
12885	10.41562113
12886	10.41562164
12887	10.41561962
12888	10.41561659
12889	10.41561609
12890	10.41561558
12891	10.41561457
12892	10.41561104
12893	10.41561154
12894	10.41560952
12895	10.41547223
12896	10.41547223
12897	10.41547223
12898	10.41547021
12899	10.4154687
12900	10.41546819
12901	10.4154687
12902	10.41530515
12903	10.41530313
12904	10.41530313
12905	10.4152996
12906	10.4153001
12907	10.4152996
12908	10.41529758
12909	10.41529657
12910	10.41529556
12911	10.41529505
12912	10.41529606
12913	10.41529404
12914	10.41529152
12915	10.41529051
12916	10.4152895
12917	10.41528849
12918	10.41528748
12919	10.41528698
12920	10.4140613
12921	10.41405323
12922	10.41404969
12923	10.41403556
12924	10.41402647
12925	10.41401991
12926	10.41401436
12927	10.4140088
12928	10.4138104
12929	10.4135504
12930	10.41338278
12931	10.40735643
12932	10.40733622
12933	10.40707858
12934	10.40706444
12935	10.40696189
12936	10.40366203
12937	10.40364585
12938	10.403376
12939	10.40336842
12940	10.403093
12941	10.4030091
12942	10.40299698
12943	10.40292622
12944	10.40292218
12945	10.40291561
12946	10.40291359
12947	10.40145143
12948	10.40136803
12949	10.40136297
12950	10.40134427
12951	10.40134326
12952	10.40127654
12953	10.40125885
12954	10.4012169
12955	10.40120123
12956	10.40112743
12957	10.40111631
12958	10.40110165
12959	10.40102482
12960	10.40086863
12961	10.40080292
12962	10.40055068
12963	10.40054411
12964	10.40053602
12965	10.40046929
12966	10.40046828
12967	10.39998603
12968	10.39996328
12969	10.39993143
12970	10.39989099
12971	10.3998824
12972	10.39987936
12973	10.39987077
12974	10.39986824
12975	10.3998556
12976	10.39984802
12977	10.39983993
12978	10.39983134
12979	10.39982375
12980	10.39981668
12981	10.39981668
12982	10.39981213
12983	10.39980808
12984	10.39980353
12985	10.39980252
12986	10.39954723
12987	10.39949263
12988	10.39948808
12989	10.39926463
12990	10.3992535
12991	10.3992439
12992	10.3992353
12993	10.39921306
12994	10.39855632
12995	10.39854014
12996	10.39852497
12997	10.39837885
12998	10.3983743
12999	10.39836571
13000	10.39780145
13001	10.39779993
13002	10.39770184
13003	10.39769779
13004	10.39768465
13005	10.39767302
13006	10.39707534
13007	10.3970718
13008	10.39584449
13009	10.39161074
13010	10.39142607
13011	10.38276184
13012	10.36761725
13013	10.36761116
13014	10.36732465
13015	10.36729473
13016	10.36729219
13017	10.36623379
13018	10.36602585
13019	10.36601114
13020	10.36596955
13021	10.36575907
13022	10.36512912
13023	10.36512709
13024	10.36512354
13025	10.36439058
13026	10.36437131
13027	10.3633537
13028	10.3633537
13029	10.36292705
13030	10.36291335
13031	10.36289914
13032	10.36289103
13033	10.36288392
13034	10.35897472
13035	10.35798957
13036	10.35643629
13037	10.35643071
13038	10.35613119
13039	10.35376116
13040	10.35376014
13041	10.35374186
13042	10.35373475
13043	10.35372866
13044	10.35367991
13045	10.3536728
13046	10.35321173
13047	10.35316196
13048	10.3522951
13049	10.34999785
13050	10.34931563
13051	10.34913936
13052	10.33543704
13053	10.33226546
13054	10.33226088
13055	10.33225986
13056	10.3322217
13057	10.33209856
13058	10.33209093
13059	10.33070679
13060	10.33068745
13061	10.33065895
13062	10.33054851
13063	10.33053935
13064	10.33053834
13065	10.33052968
13066	10.33052358
13067	10.33052256
13068	10.33052256
13069	10.33051645
13070	10.33050933
13071	10.33050933
13072	10.33050678
13073	10.33050576
13074	10.33050627
13075	10.33050424
13076	10.33050322
13077	10.33049457
13078	10.33015817
13079	10.33009557
13080	10.33008895
13081	10.33008742
13082	10.33008081
13083	10.32631905
13084	10.32597284
13085	10.32553191
13086	10.32549627
13087	10.32546164
13088	10.32383676
13089	10.32376088
13090	10.32346805
13091	10.32315791
13092	10.31917251
13093	10.31789466
13094	10.31549546
13095	10.31547099
13096	10.31524674
13097	10.31303503
13098	10.31301617
13099	10.3126481
13100	10.31263026
13101	10.30627769
13102	10.30626035
13103	10.30567931
13104	10.30559309
13105	10.30538189
13106	10.30355535
13107	10.30115995
13108	10.30111708
13109	10.30058679
13110	10.30028412
13111	10.3002637
13112	10.30024227
13113	10.30010445
13114	10.29889111
13115	10.29888651
13116	10.29882321
13117	10.2988176
13118	10.28388424
13119	10.28385766
13120	10.28325235
13121	10.28321912
13122	10.27855076
13123	10.27607995
13124	10.2760687
13125	10.27550744
13126	10.27517589
13127	10.27513649
13128	10.26084862
13129	10.25457318
13130	10.25432913
13131	10.25432093
13132	10.2543158
13133	10.25431427
13134	10.25430709
13135	10.25424197
13136	10.25220685
13137	10.2505765
13138	10.24926445
13139	10.24925419
13140	10.2453319
13141	10.2452929
13142	10.24513536
13143	10.24434199
13144	10.24416852
13145	10.24400532
13146	10.24388317
13147	10.24387034
13148	10.24376565
13149	10.24375589
13150	10.24366608
13151	10.24351519
13152	10.2432175
13153	10.2431205
13154	10.24305018
13155	10.242309
13156	10.24198818
13157	10.24193377
13158	10.24111345
13159	10.24108932
13160	10.24102053
13161	10.24096149
13162	10.24089834
13163	10.24088243
13164	10.2408619
13165	10.22726846
13166	10.22726589
13167	10.22726383
13168	10.22726075
13169	10.22726023
13170	10.22722271
13171	10.22722065
13172	10.22721962
13173	10.22635956
13174	10.2263025
13175	10.22628296
13176	10.22558067
13177	10.22523002
13178	10.22521665
13179	10.22519608
13180	10.22518271
13181	10.21814553
13182	10.21771692
13183	10.21770715
13184	10.21743753
13185	10.21740974
13186	10.21171822
13187	10.21162143
13188	10.20307143
13189	10.20303536
13190	10.20301629
13191	10.2029086
13192	10.20288438
13193	10.20284367
13194	10.20268496
13195	10.20259891
13196	10.20252316
13197	10.20248193
13198	10.20220367
13199	10.19404907
13200	10.19403669
13201	10.19387424
13202	10.19285972
13203	10.19235836
13204	10.19229594
13205	10.19222786
13206	10.18761586
13207	10.18750232
13208	10.18747962
13209	10.18741666
13210	10.18733305
13211	10.18294497
13212	10.18288354
13213	10.18282984
13214	10.1827746
13215	10.18275498
13216	10.18246119
13217	10.18240956
13218	10.18236929
13219	10.18231559
13220	10.18227842
13221	10.1770136
13222	10.17699242
13223	10.17696762
13224	10.17689272
13225	10.17167525
13226	10.17019845
13227	10.17019122
13228	10.1701266
13229	10.1700656
13230	10.15363041
13231	10.15361487
13232	10.15293914
13233	10.15284283
13234	10.15220174
13235	10.15089717
13236	10.15088681
13237	10.14953752
13238	10.13682368
13239	10.13369266
13240	10.13342495
13241	10.13340368
13242	10.13310432
13243	10.1229285
13244	10.12291656
13245	10.12289215
13246	10.12268856
13247	10.12252184
13248	10.12240498
13249	10.12237381
13250	10.12227669
13251	10.12227046
13252	10.12226838
13253	10.12218528
13254	10.12198167
13255	10.12197544
13256	10.121937
13257	10.12190688
13258	10.12185597
13259	10.12185182
13260	10.12181234
13261	10.12174898
13262	10.1217469
13263	10.12169703
13264	10.12169599
13265	10.12169236
13266	10.12166067
13267	10.12166119
13268	10.12161912
13269	10.12161912
13270	10.12161912
13271	10.12161964
13272	10.12161808
13273	10.1216186
13274	10.12161912
13275	10.12157445
13276	10.12157393
13277	10.12157289
13278	10.12156666
13279	10.12156666
13280	10.12156614
13281	10.1215651
13282	10.12155263
13283	10.1215516
13284	10.12155056
13285	10.1215438
13286	10.12154484
13287	10.12154536
13288	10.12143005
13289	10.12143005
13290	10.12143057
13291	10.12143109
13292	10.12143005
13293	10.12142901
13294	10.12142849
13295	10.1214233
13296	10.12142122
13297	10.12142174
13298	10.12138486
13299	10.12138382
13300	10.12138486
13301	10.12137707
13302	10.12137135
13303	10.12137031
13304	10.12137083
13305	10.1213672
13306	10.12126902
13307	10.1212685
13308	10.12126798
13309	10.12126539
13310	10.12126487
13311	10.12123058
13312	10.12120253
13313	10.1211776
13314	10.12116825
13315	10.12114124
13316	10.12114228
13317	10.1211428
13318	10.12112046
13319	10.12109397
13320	10.12107319
13321	10.12106436
13322	10.12105709
13323	10.12105293
13324	10.12104774
13325	10.1209667
13326	10.12090333
13327	10.12088879
13328	10.12088567
13329	10.12086801
13330	10.12085035
13331	10.12084203
13332	10.12083736
13333	10.12081866
13334	10.12080152
13335	10.12079528
13336	10.12078074
13337	10.12077814
13338	10.11802407
13339	10.11784741
13340	10.11778713
13341	10.1177679
13342	10.11776011
13343	10.11775232
13344	10.11770815
13345	10.11769256
13346	10.11767801
13347	10.11767177
13348	10.11766086
13349	10.11765515
13350	10.11764164
13351	10.11762709
13352	10.11762085
13353	10.11761981
13354	10.11759851
13355	10.11758863
13356	10.11758344
13357	10.11757824
13358	10.11753615
13359	10.11751796
13360	10.11751381
13361	10.11750757
13362	10.11748731
13363	10.11747847
13364	10.11745353
13365	10.117413
13366	10.11633625
13367	10.11629363
13368	10.11628428
13369	10.11627908
13370	10.11627492
13371	10.11625466
13372	10.11624062
13373	10.11623231
13374	10.11623023
13375	10.11622919
13376	10.11619489
13377	10.11619073
13378	10.11565387
13379	10.11564139
13380	10.11563464
13381	10.11560449
13382	10.11559358
13383	10.11558786
13384	10.1155837
13385	10.1155837
13386	10.11558214
13387	10.11557695
13388	10.11557331
13389	10.11557071
13390	10.11436278
13391	10.11434978
13392	10.11433783
13393	10.11241076
13394	10.11059771
13395	10.10912604
13396	10.10911668
13397	10.10909847
13398	10.10908807
13399	10.10800732
13400	10.10700863
13401	10.10700239
13402	10.10699147
13403	10.10695245
13404	10.10692696
13405	10.10692228
13406	10.10691864
13407	10.10620857
13408	10.10617684
13409	10.10616904
13410	10.10616487
13411	10.10613782
13412	10.10613262
13413	10.10612118
13414	10.10611441
13415	10.10547088
13416	10.10544279
13417	10.10543498
13418	10.10543134
13419	10.10542822
13420	10.10482158
13421	10.10482002
13422	10.10481846
13423	10.10481742
13424	10.10481586
13425	10.10481274
13426	10.10481222
13427	10.10478516
13428	10.10478308
13429	10.10477736
13430	10.10477736
13431	10.1047732
13432	10.10477372
13433	10.10477164
13434	10.10477268
13435	10.10477112
13436	10.10476956
13437	10.10476747
13438	10.10476643
13439	10.10476279
13440	10.10415872
13441	10.10415872
13442	10.10414363
13443	10.10414207
13444	10.10370082
13445	10.10334803
13446	10.10334646
13447	10.10332097
13448	10.10332045
13449	10.10331993
13450	10.10331836
13451	10.10331576
13452	10.10331368
13453	10.10331316
13454	10.10331264
13455	10.10331264
13456	10.10330952
13457	10.10330848
13458	10.10330744
13459	10.1030332
13460	10.10303164
13461	10.10280683
13462	10.10280579
13463	10.10277197
13464	10.09380736
13465	10.09379225
13466	10.09375736
13467	10.0935037
13468	10.09346567
13469	10.09312606
13470	10.09310262
13471	10.09309845
13472	10.09280362
13473	10.09278852
13474	10.0927656
13475	10.09275935
13476	10.09274372
13477	10.09248639
13478	10.0923947
13479	10.09238012
13480	10.09237595
13481	10.09236032
13482	10.0923473
13483	10.09226655
13484	10.09225614
13485	10.09224051
13486	10.09222957
13487	10.09090057
13488	10.09089901
13489	10.09067393
13490	10.09052649
13491	10.09010653
13492	10.09009924
13493	10.08984913
13494	10.08964696
13495	10.08951044
13496	10.08891379
13497	10.08891223
13498	10.08846511
13499	10.08846146
13500	10.08841508
13501	10.08840726
13502	10.08829522
13503	10.08828636
13504	10.08820871
13505	10.08799191
13506	10.08790957
13507	10.08718409
13508	10.08717471
13509	10.08710486
13510	10.08707776
13511	10.08681247
13512	10.08679996
13513	10.08677755
13514	10.06743644
13515	10.06742495
13516	10.06737586
13517	10.06737273
13518	10.06733617
13519	10.06731319
13520	10.06727246
13521	10.06723173
13522	10.06356031
13523	10.06351068
13524	10.06348403
13525	10.06345739
13526	10.06345425
13527	10.06297152
13528	10.06293913
13529	10.06288427
13530	10.06287957
13531	10.06287644
13532	10.06283673
13533	10.06282628
13534	10.06281322
13535	10.06280643
13536	10.06280434
13537	10.06277508
13538	10.06275523
13539	10.06210213
13540	10.06209272
13541	10.058352
13542	10.05834939
13543	10.05832064
13544	10.05828457
13545	10.05821035
13546	10.05819206
13547	10.05819049
13548	10.05815495
13549	10.05814292
13550	10.05813979
13551	10.05807811
13552	10.05804988
13553	10.05802322
13554	10.05800232
13555	10.05800022
13556	10.05798454
13557	10.05797357
13558	10.0579652
13559	10.05794586
13560	10.05788889
13561	10.05788732
13562	10.05745607
13563	10.05740589
13564	10.05740066
13565	10.0573923
13566	10.05703892
13567	10.05700703
13568	10.05698716
13569	10.05698246
13570	10.05695528
13571	10.05692286
13572	10.05691868
13573	10.056903
13574	10.05661129
13575	10.05661129
13576	10.05636976
13577	10.0563384
13578	10.05633421
13579	10.05631017
13580	10.05628716
13581	10.05628403
13582	10.05627984
13583	10.05627462
13584	10.05626468
13585	10.04467069
13586	10.04465708
13587	10.04464818
13588	10.04449325
13589	10.04447022
13590	10.04442155
13591	10.04391225
13592	10.04383373
13593	10.04382326
13594	10.0438128
13595	10.04381018
13596	10.04378558
13597	10.04363273
13598	10.0436254
13599	10.04355944
13600	10.03044187
13601	10.02700027
13602	10.02698034
13603	10.02263694
13604	10.02261071
13605	10.02259392
13606	10.02256822
13607	10.02256245
13608	10.02247013
13609	10.0224418
13610	10.02243708
13611	10.02243288
13612	10.02225715
13613	10.02210922
13614	10.0218228
13615	10.02172103
13616	10.01833258
13617	10.01832576
13618	10.01775531
13619	10.01775373
13620	10.01774061
13621	10.01761571
13622	10.01757792
13623	10.01754853
13624	10.01733073
13625	10.01731289
13626	10.01730606
13627	10.01632248
13628	10.01630148
13629	10.01629309
13630	10.01626422
13631	10.01585217
13632	10.01584587
13633	10.0158338
13634	10.01583223
13635	10.01582278
13636	10.01581333
13637	10.01579023
13638	10.01577554
13639	10.01576819
13640	10.01574404
13641	10.01561386
13642	10.01560756
13643	10.01557029
13644	10.01556714
13645	10.01556557
13646	10.01556084
13647	10.01554982
13648	10.01554457
13649	10.01547108
13650	10.01546793
13651	10.01544694
13652	10.01543749
13653	10.01535717
13654	10.0153472
13655	10.01533985
13656	10.0153367
13657	10.01533408
13658	10.01533145
13659	10.01532568
13660	10.015322
13661	10.01531623
13662	10.01531045
13663	10.01529261
13664	10.01527633
13665	10.01527371
13666	10.01496399
13667	10.01496084
13668	10.01495821
13669	10.01495664
13670	10.01494352
13671	10.01493774
13672	10.00696153
13673	10.00695996
13674	10.00694682
13675	10.00357545
13676	10.00357387
13677	10.00353918
13678	10.00350292
13679	10.00250484
13680	10.00249906
13681	10.00224203
13682	9.999801268
13683	9.999304947
13684	9.999079912
13685	9.998965815
13686	9.998934268
13687	9.998891678
13688	9.994862198
13689	9.994852204
13690	9.994845366
13691	9.994832215
13692	9.99479592
13693	9.994789608
13694	9.985891798
13695	9.985878109
13696	9.985863367
13697	9.985851785
13698	9.985849679
13699	9.985844414
13700	9.985784394
13701	9.985770706
13702	9.985759123
13703	9.985748593
13704	9.985731745
13705	9.985554843
13706	9.985548525
13707	9.985527465
13708	9.985516935
13709	9.985493242
13710	9.985493769
13711	9.985492715
13712	9.985485344
13713	9.98547692
13714	9.985471655
13715	9.985461652
13716	9.985450069
13717	9.976796874
13718	9.976774741
13719	9.976726787
13720	9.966916696
13721	9.966916696
13722	9.966903508
13723	9.966891904
13724	9.96682122
13725	9.966820165
13726	9.966809088
13727	9.966770581
13728	9.966765306
13729	9.966762669
13730	9.966752646
13731	9.966752646
13732	9.966751591
13733	9.966736294
13734	9.966734711
13735	9.966732601
13736	9.966729436
13737	9.966730491
13738	9.966729436
13739	9.966704117
13740	9.966693567
13741	9.966690929
13742	9.966636597
13743	9.966626574
13744	9.966626047
13745	9.966624992
13746	9.966624992
13747	9.966623937
13748	9.964103219
13749	9.964102164
13750	9.964097415
13751	9.964070506
13752	9.964071561
13753	9.964071561
13754	9.964057842
13755	9.964052566
13756	9.964043596
13757	9.964037265
13758	9.963995581
13759	9.96399136
13760	9.963990832
13761	9.963987667
13762	9.963985556
13763	9.963977641
13764	9.963977114
13765	9.963774498
13766	9.963751281
13767	9.963749698
13768	9.963749698
13769	9.960561108
13770	9.96055583
13771	9.960553191
13772	9.960550024
13773	9.960520994
13774	9.960503575
13775	9.960495658
13776	9.960492491
13777	9.960488796
13778	9.960484574
13779	9.960462933
13780	9.960460822
13781	9.960459238
13782	9.960457127
13783	9.960457655
13784	9.960458182
13785	9.96045396
13786	9.960450265
13787	9.960450793
13788	9.960436541
13789	9.960436014
13790	9.960417012
13791	9.960406455
13792	9.96040276
13793	9.960401705
13794	9.960395371
13795	9.960228575
13796	9.960223296
13797	9.960223296
13798	9.960222241
13799	9.960221713
13800	9.960221185
13801	9.960221185
13802	9.960222241
13803	9.960219074
13804	9.960213268
13805	9.960213268
13806	9.960099253
13807	9.96009767
13808	9.960095558
13809	9.960091863
13810	9.960089224
13811	9.960086585
13812	9.960083946
13813	9.960081834
